Date,Category,Subcategory,NumUniqUsers,NumMessages,Sentiment,AvgResponseTime,BotChannel,Week
2017-12-06,Returns,Help,3,3,0.24,496.33,FacebookMsgr,"Dec 4, 2017"
2017-12-06,Offers & Deals Question,Help,1,1,0.42,455.00,FacebookMsgr,"Dec 4, 2017"
2017-12-06,Kohl's Credit Card,Help,2,2,0.20,897.50,FacebookMsgr,"Dec 4, 2017"
2017-12-06,Password,Help,1,1,0.28,392.00,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Track Order,Intent,12182,20284,0.32,481.63,Web,"Dec 4, 2017"
2017-12-07,Track Order,Help,506,506,0.31,499.66,Web,"Dec 4, 2017"
2017-12-07,Not Defined,Intent,1530,1692,0.18,175.94,Web,"Dec 4, 2017"
2017-12-07,Not Defined,Help,290,290,0.24,511.70,Web,"Dec 4, 2017"
2017-12-07,Live Agent Request,Intent,385,416,0.24,165.52,Web,"Dec 4, 2017"
2017-12-07,Live Agent Request,Help,15,15,0.23,499.13,Web,"Dec 4, 2017"
2017-12-07,Offers & Deals Question,Intent,59,73,0.28,345.96,Web,"Dec 4, 2017"
2017-12-07,Pricing Questions,Intent,21,22,0.57,152.00,Web,"Dec 4, 2017"
2017-12-07,Pricing Questions,Help,17,17,0.28,485.71,Web,"Dec 4, 2017"
2017-12-07,Offers & Deals Question,Help,455,455,0.46,493.45,Web,"Dec 4, 2017"
2017-12-07,Shipping,Help,14,14,0.29,685.93,Web,"Dec 4, 2017"
2017-12-07,Order Management,Help,278,278,0.28,453.47,Web,"Dec 4, 2017"
2017-12-07,Product Findability,Help,35,35,0.33,528.80,Web,"Dec 4, 2017"
2017-12-07,Kohl's Credit Card,Help,158,158,0.15,487.11,Web,"Dec 4, 2017"
2017-12-07,BOPUS,Help,50,50,0.31,504.54,Web,"Dec 4, 2017"
2017-12-07,Product Integrity,Help,30,30,0.29,422.77,Web,"Dec 4, 2017"
2017-12-07,Returns,Help,349,349,0.16,398.97,Web,"Dec 4, 2017"
2017-12-07,undefined,Help,35,35,0.28,415.77,Web,"Dec 4, 2017"
2017-12-07,Personal Information Update,Help,34,34,0.31,386.15,Web,"Dec 4, 2017"
2017-12-07,Kohl's Cash Question,Help,173,173,0.15,557.88,Web,"Dec 4, 2017"
2017-12-07,Rewards,Help,89,89,0.28,445.08,Web,"Dec 4, 2017"
2017-12-07,Receipt,Help,3,3,0.15,411.33,Web,"Dec 4, 2017"
2017-12-07,Rebates,Help,6,6,0.35,453.83,Web,"Dec 4, 2017"
2017-12-07,App,Help,10,10,0.25,738.30,Web,"Dec 4, 2017"
2017-12-07,Password,Help,23,23,0.31,494.70,Web,"Dec 4, 2017"
2017-12-07,Gift Cards,Help,19,19,0.47,618.68,Web,"Dec 4, 2017"
2017-12-07,Website Question,Help,51,51,0.25,546.25,Web,"Dec 4, 2017"
2017-12-07,HR,Help,1,1,0.16,240.00,Web,"Dec 4, 2017"
2017-12-07,Offers & Deals Question,Intent,356,400,0.54,240.05,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Track Order,Intent,9927,13519,0.13,238.01,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Track Order,Help,5,5,0.36,452.20,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Store Questions,Intent,184,203,0.34,330.61,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Gift Cards,Intent,1,2,0.10,211.50,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Not Defined,Intent,355,413,0.32,160.51,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Not Defined,Help,5,5,0.16,336.20,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Rewards,Intent,131,198,0.48,102.27,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Kohl's Cash Question,Intent,4,12,0.23,220.00,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Live Agent Request,Intent,411,537,0.08,139.42,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Pricing Questions,Intent,124,131,0.57,117.95,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Password,Help,2,2,0.41,257.50,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Order Management,Help,2,2,0.18,315.50,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Returns,Help,4,4,0.24,326.50,FacebookMsgr,"Dec 4, 2017"
2017-12-07,BOPUS,Help,1,1,0.41,650.00,FacebookMsgr,"Dec 4, 2017"
2017-12-07,Offers & Deals Question,Help,2,2,0.45,401.00,FacebookMsgr,"Dec 4, 2017"
2017-12-07,App,Help,1,1,0.13,218.00,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Track Order,Intent,10043,16857,0.33,490.58,Web,"Dec 4, 2017"
2017-12-08,Track Order,Help,380,380,0.30,490.67,Web,"Dec 4, 2017"
2017-12-08,Not Defined,Intent,1192,1338,0.17,168.66,Web,"Dec 4, 2017"
2017-12-08,Not Defined,Help,187,187,0.31,624.04,Web,"Dec 4, 2017"
2017-12-08,Live Agent Request,Intent,296,313,0.24,164.14,Web,"Dec 4, 2017"
2017-12-08,Live Agent Request,Help,12,12,0.21,448.67,Web,"Dec 4, 2017"
2017-12-08,Pricing Questions,Intent,17,19,0.57,168.21,Web,"Dec 4, 2017"
2017-12-08,Pricing Questions,Help,11,11,0.25,449.91,Web,"Dec 4, 2017"
2017-12-08,Offers & Deals Question,Intent,51,70,0.22,424.67,Web,"Dec 4, 2017"
2017-12-08,Kohl's Credit Card,Help,155,155,0.16,544.28,Web,"Dec 4, 2017"
2017-12-08,Website Question,Help,32,32,0.30,701.63,Web,"Dec 4, 2017"
2017-12-08,Kohl's Cash Question,Help,114,114,0.17,557.92,Web,"Dec 4, 2017"
2017-12-08,Returns,Help,252,252,0.15,386.27,Web,"Dec 4, 2017"
2017-12-08,Order Management,Help,190,190,0.28,474.27,Web,"Dec 4, 2017"
2017-12-08,Offers & Deals Question,Help,223,223,0.47,482.73,Web,"Dec 4, 2017"
2017-12-08,undefined,Help,19,19,0.30,393.00,Web,"Dec 4, 2017"
2017-12-08,Personal Information Update,Help,21,21,0.24,512.38,Web,"Dec 4, 2017"
2017-12-08,Rewards,Help,71,71,0.30,550.99,Web,"Dec 4, 2017"
2017-12-08,Product Findability,Help,19,19,0.34,408.95,Web,"Dec 4, 2017"
2017-12-08,Password,Help,15,15,0.31,474.80,Web,"Dec 4, 2017"
2017-12-08,BOPUS,Help,42,42,0.29,563.88,Web,"Dec 4, 2017"
2017-12-08,Product Integrity,Help,21,21,0.27,474.67,Web,"Dec 4, 2017"
2017-12-08,Shipping,Help,14,14,0.30,585.43,Web,"Dec 4, 2017"
2017-12-08,Gift Cards,Help,12,12,0.55,554.17,Web,"Dec 4, 2017"
2017-12-08,Fradulent Activity,Help,2,2,0.14,474.00,Web,"Dec 4, 2017"
2017-12-08,App,Help,3,3,0.33,473.00,Web,"Dec 4, 2017"
2017-12-08,Rebates,Help,4,4,0.37,391.50,Web,"Dec 4, 2017"
2017-12-08,Receipt,Help,2,2,0.17,318.50,Web,"Dec 4, 2017"
2017-12-08,Store Questions,Help,3,3,0.14,1085.00,Web,"Dec 4, 2017"
2017-12-08,Track Order,Intent,8786,11854,0.12,222.29,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Track Order,Help,11,11,0.23,364.55,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Not Defined,Intent,320,354,0.39,175.82,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Not Defined,Help,5,5,0.24,493.80,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Store Questions,Intent,149,176,0.33,391.35,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Offers & Deals Question,Intent,367,404,0.54,244.38,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Rewards,Intent,136,181,0.47,130.18,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Kohl's Cash Question,Intent,4,6,0.21,285.50,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Gift Cards,Intent,3,6,0.42,255.50,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Live Agent Request,Intent,360,487,0.10,119.92,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Pricing Questions,Intent,133,151,0.57,110.40,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Shipping,Help,7,7,0.44,519.86,FacebookMsgr,"Dec 4, 2017"
2017-12-08,App,Help,2,2,0.13,249.50,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Returns,Help,6,6,0.29,368.33,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Password,Help,2,2,0.28,509.50,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Product Integrity,Help,1,1,0.21,399.00,FacebookMsgr,"Dec 4, 2017"
2017-12-08,Order Management,Help,1,1,0.29,243.00,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Track Order,Intent,8228,13562,0.32,1177.70,Web,"Dec 4, 2017"
2017-12-09,Track Order,Help,349,349,0.32,604.52,Web,"Dec 4, 2017"
2017-12-09,Not Defined,Intent,1111,1242,0.16,8016.77,Web,"Dec 4, 2017"
2017-12-09,Not Defined,Help,175,175,0.24,7640.84,Web,"Dec 4, 2017"
2017-12-09,Live Agent Request,Intent,241,266,0.23,372.15,Web,"Dec 4, 2017"
2017-12-09,Live Agent Request,Help,8,8,0.32,488.63,Web,"Dec 4, 2017"
2017-12-09,Offers & Deals Question,Intent,60,68,0.28,565.65,Web,"Dec 4, 2017"
2017-12-09,Pricing Questions,Intent,15,17,0.57,155.29,Web,"Dec 4, 2017"
2017-12-09,Pricing Questions,Help,19,19,0.33,493.47,Web,"Dec 4, 2017"
2017-12-09,Offers & Deals Question,Help,280,280,0.46,1394.14,Web,"Dec 4, 2017"
2017-12-09,Returns,Help,276,276,0.15,2286.56,Web,"Dec 4, 2017"
2017-12-09,Order Management,Help,199,199,0.28,2240.19,Web,"Dec 4, 2017"
2017-12-09,BOPUS,Help,28,28,0.29,792.32,Web,"Dec 4, 2017"
2017-12-09,Product Integrity,Help,15,15,0.25,570.13,Web,"Dec 4, 2017"
2017-12-09,Kohl's Credit Card,Help,131,131,0.16,701.99,Web,"Dec 4, 2017"
2017-12-09,Kohl's Cash Question,Help,55,55,0.16,1649.82,Web,"Dec 4, 2017"
2017-12-09,Website Question,Help,33,33,0.33,864.03,Web,"Dec 4, 2017"
2017-12-09,undefined,Help,21,21,0.31,503.24,Web,"Dec 4, 2017"
2017-12-09,Rewards,Help,99,99,0.29,744.60,Web,"Dec 4, 2017"
2017-12-09,Product Findability,Help,19,19,0.31,369.00,Web,"Dec 4, 2017"
2017-12-09,Gift Cards,Help,19,19,0.45,467.37,Web,"Dec 4, 2017"
2017-12-09,Fradulent Activity,Help,1,1,0.11,858.00,Web,"Dec 4, 2017"
2017-12-09,Personal Information Update,Help,13,13,0.25,9539.54,Web,"Dec 4, 2017"
2017-12-09,Store Questions,Help,4,4,0.36,722.50,Web,"Dec 4, 2017"
2017-12-09,Password,Help,5,5,0.27,2208.40,Web,"Dec 4, 2017"
2017-12-09,App,Help,5,5,0.16,830.40,Web,"Dec 4, 2017"
2017-12-09,Receipt,Help,1,1,0.21,362.00,Web,"Dec 4, 2017"
2017-12-09,Shipping,Help,12,12,0.30,515.58,Web,"Dec 4, 2017"
2017-12-09,Rebates,Help,2,2,0.26,316.50,Web,"Dec 4, 2017"
2017-12-09,Track Order,Intent,7049,8797,0.11,2235.15,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Track Order,Help,5,5,0.37,596.80,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Offers & Deals Question,Intent,271,306,0.53,7008.21,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Not Defined,Intent,283,316,0.35,3647.63,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Not Defined,Help,9,9,0.32,772.44,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Store Questions,Intent,119,139,0.33,1423.51,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Pricing Questions,Intent,97,107,0.57,5691.92,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Live Agent Request,Intent,316,419,0.09,11090.10,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Rewards,Intent,77,89,0.49,6294.16,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Kohl's Cash Question,Intent,6,6,0.16,288.00,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Gift Cards,Intent,1,2,0.52,206.50,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Password,Help,1,1,0.20,476.00,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Returns,Help,1,1,0.08,591.00,FacebookMsgr,"Dec 4, 2017"
2017-12-09,App,Help,2,2,0.13,221.00,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Receipt,Help,1,1,0.11,381.00,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Order Management,Help,1,1,0.50,444.00,FacebookMsgr,"Dec 4, 2017"
2017-12-09,Shipping,Help,2,2,0.27,457.00,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Track Order,Intent,8259,13511,0.32,473.27,Web,"Dec 4, 2017"
2017-12-10,Track Order,Help,339,339,0.30,483.15,Web,"Dec 4, 2017"
2017-12-10,Not Defined,Intent,1069,1191,0.18,161.68,Web,"Dec 4, 2017"
2017-12-10,Not Defined,Help,192,192,0.28,496.73,Web,"Dec 4, 2017"
2017-12-10,Live Agent Request,Intent,276,296,0.23,156.35,Web,"Dec 4, 2017"
2017-12-10,Live Agent Request,Help,11,11,0.30,505.09,Web,"Dec 4, 2017"
2017-12-10,Pricing Questions,Intent,23,28,0.57,152.00,Web,"Dec 4, 2017"
2017-12-10,Pricing Questions,Help,26,26,0.33,513.50,Web,"Dec 4, 2017"
2017-12-10,Offers & Deals Question,Intent,66,87,0.29,353.00,Web,"Dec 4, 2017"
2017-12-10,Returns,Help,317,317,0.15,399.07,Web,"Dec 4, 2017"
2017-12-10,Offers & Deals Question,Help,329,329,0.46,457.02,Web,"Dec 4, 2017"
2017-12-10,Shipping,Help,15,15,0.35,518.13,Web,"Dec 4, 2017"
2017-12-10,Website Question,Help,52,52,0.29,535.69,Web,"Dec 4, 2017"
2017-12-10,Order Management,Help,200,200,0.28,441.92,Web,"Dec 4, 2017"
2017-12-10,Rewards,Help,97,97,0.28,423.11,Web,"Dec 4, 2017"
2017-12-10,BOPUS,Help,34,34,0.29,461.74,Web,"Dec 4, 2017"
2017-12-10,undefined,Help,26,26,0.31,399.08,Web,"Dec 4, 2017"
2017-12-10,Kohl's Cash Question,Help,92,92,0.18,533.07,Web,"Dec 4, 2017"
2017-12-10,Kohl's Credit Card,Help,146,146,0.16,515.95,Web,"Dec 4, 2017"
2017-12-10,Personal Information Update,Help,25,25,0.22,504.96,Web,"Dec 4, 2017"
2017-12-10,Password,Help,12,12,0.31,522.33,Web,"Dec 4, 2017"
2017-12-10,Gift Cards,Help,35,35,0.43,393.63,Web,"Dec 4, 2017"
2017-12-10,Product Findability,Help,26,26,0.34,506.00,Web,"Dec 4, 2017"
2017-12-10,Product Integrity,Help,19,19,0.36,454.68,Web,"Dec 4, 2017"
2017-12-10,App,Help,6,6,0.19,507.17,Web,"Dec 4, 2017"
2017-12-10,Rebates,Help,1,1,0.16,324.00,Web,"Dec 4, 2017"
2017-12-10,HR,Help,5,5,0.26,445.80,Web,"Dec 4, 2017"
2017-12-10,Fradulent Activity,Help,2,2,0.07,509.00,Web,"Dec 4, 2017"
2017-12-10,Store Questions,Help,2,2,0.23,757.00,Web,"Dec 4, 2017"
2017-12-10,Track Order,Intent,5453,6812,0.13,239.70,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Track Order,Help,3,3,0.14,393.00,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Store Questions,Intent,150,168,0.32,380.97,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Not Defined,Intent,260,279,0.36,181.56,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Not Defined,Help,5,5,0.16,418.80,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Live Agent Request,Intent,265,334,0.10,117.87,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Pricing Questions,Intent,120,134,0.57,103.15,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Rewards,Intent,88,112,0.47,107.76,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Kohl's Cash Question,Intent,3,5,0.18,347.00,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Offers & Deals Question,Intent,283,318,0.54,191.83,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Gift Cards,Intent,2,2,0.30,414.00,FacebookMsgr,"Dec 4, 2017"
2017-12-10,App,Help,4,4,0.14,352.25,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Order Management,Help,4,4,0.20,359.00,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Kohl's Credit Card,Help,2,2,0.37,533.50,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Returns,Help,3,3,0.18,560.33,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Password,Help,2,2,0.28,454.50,FacebookMsgr,"Dec 4, 2017"
2017-12-10,Shipping,Help,2,2,0.28,764.00,FacebookMsgr,"Dec 4, 2017"
2017-12-11,Not Defined,Intent,1118,1266,0.18,171.08,Web,"Dec 11, 2017"
2017-12-11,Not Defined,Help,195,195,0.24,502.66,Web,"Dec 11, 2017"
2017-12-11,Offers & Deals Question,Intent,38,43,0.32,337.23,Web,"Dec 11, 2017"
2017-12-11,Live Agent Request,Intent,305,335,0.25,168.42,Web,"Dec 11, 2017"
2017-12-11,Live Agent Request,Help,12,12,0.22,400.67,Web,"Dec 11, 2017"
2017-12-11,Pricing Questions,Intent,4,5,0.57,148.80,Web,"Dec 11, 2017"
2017-12-11,Pricing Questions,Help,21,21,0.33,480.33,Web,"Dec 11, 2017"
2017-12-11,Track Order,Intent,9762,16134,0.32,478.45,Web,"Dec 11, 2017"
2017-12-11,Track Order,Help,341,341,0.30,488.67,Web,"Dec 11, 2017"
2017-12-11,Returns,Help,276,276,0.15,396.21,Web,"Dec 11, 2017"
2017-12-11,Kohl's Credit Card,Help,157,157,0.16,479.58,Web,"Dec 11, 2017"
2017-12-11,Order Management,Help,195,195,0.29,465.52,Web,"Dec 11, 2017"
2017-12-11,Offers & Deals Question,Help,230,230,0.46,487.27,Web,"Dec 11, 2017"
2017-12-11,Kohl's Cash Question,Help,54,54,0.18,568.52,Web,"Dec 11, 2017"
2017-12-11,Website Question,Help,33,33,0.33,543.48,Web,"Dec 11, 2017"
2017-12-11,Product Findability,Help,31,31,0.32,464.13,Web,"Dec 11, 2017"
2017-12-11,App,Help,4,4,0.16,471.50,Web,"Dec 11, 2017"
2017-12-11,Personal Information Update,Help,24,24,0.26,520.33,Web,"Dec 11, 2017"
2017-12-11,Product Integrity,Help,18,18,0.24,550.44,Web,"Dec 11, 2017"
2017-12-11,BOPUS,Help,21,21,0.27,445.00,Web,"Dec 11, 2017"
2017-12-11,Password,Help,13,13,0.25,360.23,Web,"Dec 11, 2017"
2017-12-11,Rewards,Help,65,65,0.32,530.00,Web,"Dec 11, 2017"
2017-12-11,Gift Cards,Help,21,21,0.50,445.86,Web,"Dec 11, 2017"
2017-12-11,Shipping,Help,25,25,0.27,502.44,Web,"Dec 11, 2017"
2017-12-11,Rebates,Help,5,5,0.35,355.00,Web,"Dec 11, 2017"
2017-12-11,Receipt,Help,3,3,0.23,485.00,Web,"Dec 11, 2017"
2017-12-11,undefined,Help,17,17,0.42,379.65,Web,"Dec 11, 2017"
2017-12-11,HR,Help,2,2,0.27,664.50,Web,"Dec 11, 2017"
2017-12-11,Store Questions,Help,1,1,0.10,828.00,Web,"Dec 11, 2017"
2017-12-11,Fradulent Activity,Help,1,1,0.29,216.00,Web,"Dec 11, 2017"
2017-12-11,Track Order,Intent,7546,10045,0.13,207.94,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Track Order,Help,7,7,0.39,488.00,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Rewards,Intent,101,128,0.47,104.51,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Pricing Questions,Intent,110,118,0.57,106.36,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Pricing Questions,Help,1,1,0.21,252.00,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Offers & Deals Question,Intent,279,311,0.54,198.83,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Live Agent Request,Intent,277,370,0.09,115.92,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Store Questions,Intent,123,139,0.32,345.87,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Gift Cards,Intent,1,1,0.55,293.00,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Kohl's Cash Question,Intent,3,4,0.24,368.25,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Not Defined,Intent,252,287,0.35,171.37,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Not Defined,Help,6,6,0.15,440.83,FacebookMsgr,"Dec 11, 2017"
2017-12-11,App,Help,3,3,0.13,272.33,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Order Management,Help,1,1,0.14,412.00,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Kohl's Credit Card,Help,1,1,0.23,530.00,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Returns,Help,1,1,0.28,550.00,FacebookMsgr,"Dec 11, 2017"
2017-12-11,Product Integrity,Help,1,1,0.16,852.00,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Track Order,Intent,10402,17476,0.32,478.37,Web,"Dec 11, 2017"
2017-12-12,Track Order,Help,422,422,0.31,484.56,Web,"Dec 11, 2017"
2017-12-12,Pricing Questions,Intent,11,13,0.57,152.62,Web,"Dec 11, 2017"
2017-12-12,Pricing Questions,Help,27,27,0.29,545.07,Web,"Dec 11, 2017"
2017-12-12,Not Defined,Intent,1204,1344,0.18,166.36,Web,"Dec 11, 2017"
2017-12-12,Not Defined,Help,197,197,0.26,540.47,Web,"Dec 11, 2017"
2017-12-12,Offers & Deals Question,Intent,47,55,0.29,339.09,Web,"Dec 11, 2017"
2017-12-12,Live Agent Request,Intent,313,339,0.25,162.34,Web,"Dec 11, 2017"
2017-12-12,Live Agent Request,Help,20,20,0.29,516.70,Web,"Dec 11, 2017"
2017-12-12,Offers & Deals Question,Help,250,250,0.46,478.40,Web,"Dec 11, 2017"
2017-12-12,BOPUS,Help,41,41,0.29,511.29,Web,"Dec 11, 2017"
2017-12-12,Shipping,Help,19,19,0.26,592.79,Web,"Dec 11, 2017"
2017-12-12,Returns,Help,306,306,0.15,431.49,Web,"Dec 11, 2017"
2017-12-12,Kohl's Cash Question,Help,53,53,0.19,509.87,Web,"Dec 11, 2017"
2017-12-12,Kohl's Credit Card,Help,163,163,0.16,509.66,Web,"Dec 11, 2017"
2017-12-12,Order Management,Help,206,206,0.29,457.02,Web,"Dec 11, 2017"
2017-12-12,Product Integrity,Help,24,24,0.32,440.21,Web,"Dec 11, 2017"
2017-12-12,undefined,Help,15,15,0.25,408.93,Web,"Dec 11, 2017"
2017-12-12,Rewards,Help,59,59,0.29,490.17,Web,"Dec 11, 2017"
2017-12-12,App,Help,7,7,0.26,528.86,Web,"Dec 11, 2017"
2017-12-12,Website Question,Help,38,38,0.31,567.53,Web,"Dec 11, 2017"
2017-12-12,Receipt,Help,4,4,0.18,368.00,Web,"Dec 11, 2017"
2017-12-12,Gift Cards,Help,31,31,0.57,466.16,Web,"Dec 11, 2017"
2017-12-12,Password,Help,17,17,0.29,427.47,Web,"Dec 11, 2017"
2017-12-12,Personal Information Update,Help,20,20,0.28,509.40,Web,"Dec 11, 2017"
2017-12-12,Product Findability,Help,21,21,0.44,499.86,Web,"Dec 11, 2017"
2017-12-12,Rebates,Help,5,5,0.28,491.40,Web,"Dec 11, 2017"
2017-12-12,HR,Help,2,2,0.35,478.00,Web,"Dec 11, 2017"
2017-12-12,Store Questions,Help,1,1,0.30,317.00,Web,"Dec 11, 2017"
2017-12-12,Not Defined,Intent,278,317,0.37,179.27,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Not Defined,Help,6,6,0.27,422.17,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Offers & Deals Question,Intent,276,307,0.54,208.79,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Live Agent Request,Intent,284,368,0.10,114.08,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Track Order,Intent,8109,10880,0.12,213.70,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Track Order,Help,11,11,0.32,515.09,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Store Questions,Intent,122,134,0.33,317.84,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Gift Cards,Intent,1,1,0.35,272.00,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Kohl's Cash Question,Intent,2,3,0.09,233.33,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Rewards,Intent,95,158,0.49,104.37,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Pricing Questions,Intent,110,117,0.57,104.75,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Returns,Help,2,2,0.25,535.50,FacebookMsgr,"Dec 11, 2017"
2017-12-12,App,Help,2,2,0.13,315.50,FacebookMsgr,"Dec 11, 2017"
2017-12-12,undefined,Help,1,1,0.45,465.00,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Shipping,Help,2,2,0.20,559.00,FacebookMsgr,"Dec 11, 2017"
2017-12-12,Password,Help,1,1,0.28,429.00,FacebookMsgr,"Dec 11, 2017"
2017-12-13,Live Agent Request,Intent,248,270,0.25,157.93,Web,"Dec 11, 2017"
2017-12-13,Live Agent Request,Help,11,11,0.28,434.91,Web,"Dec 11, 2017"
2017-12-13,Not Defined,Intent,975,1076,0.18,246.58,Web,"Dec 11, 2017"
2017-12-13,Not Defined,Help,155,155,0.27,527.61,Web,"Dec 11, 2017"
2017-12-13,Track Order,Intent,9220,15806,0.32,500.18,Web,"Dec 11, 2017"
2017-12-13,Track Order,Help,394,394,0.31,536.67,Web,"Dec 11, 2017"
2017-12-13,Offers & Deals Question,Intent,24,28,0.28,386.29,Web,"Dec 11, 2017"
2017-12-13,Pricing Questions,Intent,5,5,0.57,142.00,Web,"Dec 11, 2017"
2017-12-13,Pricing Questions,Help,5,5,0.44,467.60,Web,"Dec 11, 2017"
2017-12-13,Kohl's Credit Card,Help,152,152,0.14,535.92,Web,"Dec 11, 2017"
2017-12-13,Offers & Deals Question,Help,175,175,0.46,483.19,Web,"Dec 11, 2017"
2017-12-13,Rewards,Help,46,46,0.28,518.98,Web,"Dec 11, 2017"
2017-12-13,Returns,Help,274,274,0.15,415.07,Web,"Dec 11, 2017"
2017-12-13,Personal Information Update,Help,22,22,0.25,481.14,Web,"Dec 11, 2017"
2017-12-13,Order Management,Help,194,194,0.31,481.59,Web,"Dec 11, 2017"
2017-12-13,App,Help,4,4,0.21,590.50,Web,"Dec 11, 2017"
2017-12-13,Product Integrity,Help,14,14,0.38,441.50,Web,"Dec 11, 2017"
2017-12-13,Kohl's Cash Question,Help,41,41,0.16,540.46,Web,"Dec 11, 2017"
2017-12-13,BOPUS,Help,33,33,0.26,602.24,Web,"Dec 11, 2017"
2017-12-13,Store Questions,Help,2,2,0.16,439.50,Web,"Dec 11, 2017"
2017-12-13,Gift Cards,Help,19,19,0.56,409.26,Web,"Dec 11, 2017"
2017-12-13,Password,Help,9,9,0.26,384.33,Web,"Dec 11, 2017"
2017-12-13,Shipping,Help,10,10,0.28,515.00,Web,"Dec 11, 2017"
2017-12-13,Website Question,Help,26,26,0.30,611.08,Web,"Dec 11, 2017"
